frame,time_s,forehead_curvature_px,left_cheek_curvature_px,right_cheek_curvature_px,left_chin_curvature_px,right_chin_curvature_px,rigid_curvature_px,local_peak_curvature_px,rigid_velocity_px,hood_curvature_px,face_to_hood_curvature_ratio,curvature_velocity_ratio,robust_z
1282,51.280,1.017447,1.417240,2.572184,0.736792,1.672321,1.417240,2.572184,2.434774,0.240640,5.668958,0.353878,-0.422463
1283,51.320,1.694489,1.623215,2.380222,0.820283,2.144197,1.694489,2.380222,1.941515,0.304368,5.567239,0.774395,-0.215561
1284,51.360,1.324346,1.046007,2.015600,1.166509,1.904018,1.324346,2.015600,1.385607,0.344023,3.849585,0.796091,-0.491786
1285,51.400,1.082474,0.896616,1.977261,0.983491,1.955357,1.082474,1.977261,2.203410,0.326092,3.319537,0.603215,-0.672286
1286,51.440,1.019826,0.859334,1.422263,0.755660,1.031250,1.019826,1.422263,1.166314,0.130755,4.079302,0.605287,-0.719039
1287,51.480,1.098731,0.829984,1.393971,0.729717,1.050446,1.050446,1.393971,2.005288,0.169425,4.201786,0.662407,-0.696187
1288,51.520,1.099128,0.920941,1.761502,2.224057,2.965625,1.761502,2.965625,1.888948,0.195369,7.046008,0.904671,-0.165552
1289,51.560,0.984536,0.650714,1.333686,1.512264,2.779018,1.333686,2.779018,2.178826,0.200558,5.334743,0.655733,-0.484816
1290,51.600,0.850317,0.566631,1.475939,1.153774,2.174554,1.153774,2.174554,1.825535,0.160788,4.615094,0.576258,-0.619078
1291,51.640,1.002379,0.897673,1.682708,1.158491,2.319196,1.158491,2.319196,1.661182,0.068604,4.633962,0.664517,-0.615558
1292,51.680,0.610032,0.832628,3.141724,1.164151,1.542411,1.164151,3.141724,0.748661,0.080903,4.656604,0.966164,-0.611334
1293,51.720,0.277161,0.674775,3.579059,1.719340,2.038393,1.719340,3.579059,1.388208,0.085304,6.877358,1.609214,-0.197016
1294,51.760,0.296392,0.659175,1.927816,2.005660,1.578125,1.578125,2.005660,1.866981,0.069704,6.312500,0.969606,-0.302399
1295,51.800,0.472641,0.457166,1.222105,1.131604,1.681696,1.131604,1.681696,0.654717,0.162332,4.526415,0.897493,-0.635623
1296,51.840,0.830293,0.583818,1.415918,1.433962,1.497768,1.415918,1.497768,1.049057,0.349540,4.050800,1.662096,-0.423449
1297,51.880,0.711142,0.856425,2.575093,1.641038,1.933929,1.641038,2.575093,1.207547,0.262463,6.252452,1.454431,-0.255450
1298,51.920,0.871927,1.007932,2.906663,2.641981,2.423214,2.423214,2.906663,2.295283,0.509327,4.757681,1.383575,0.328261
1299,51.960,0.904837,0.991010,3.254363,2.465094,2.545982,2.465094,3.254363,3.526415,0.510985,4.824199,0.846864,0.359515
1300,52.000,1.118755,0.965098,2.319143,1.332075,2.425447,1.332075,2.425447,1.908019,0.479409,2.778579,0.490235,-0.486017
1301,52.040,0.645519,0.783448,1.518244,1.350000,1.281250,1.281250,1.518244,1.677830,0.232775,5.125000,0.714615,-0.523947
1302,52.080,0.427439,0.509254,1.168958,1.064151,1.335268,1.064151,1.335268,0.933019,0.158473,4.256604,0.815176,-0.685960
1303,52.120,0.554124,0.690111,1.420148,1.687736,1.188839,1.188839,1.687736,1.080660,0.227455,4.755357,1.180763,-0.592910
1304,52.160,0.662569,0.960074,2.458752,1.700000,1.397321,1.397321,2.458752,1.594340,0.257110,5.434722,1.044726,-0.437327
1305,52.200,0.496233,0.712057,2.153358,1.104245,1.188393,1.104245,2.153358,0.794340,0.135468,4.416981,0.924566,-0.656039
1306,52.240,0.492070,0.480434,1.162348,0.517453,0.820536,0.517453,1.162348,0.891509,0.125632,2.069811,0.613878,-1.093942
1307,52.280,0.460151,0.491539,0.921470,0.640094,0.954911,0.640094,0.954911,0.692308,0.152381,2.560377,0.808293,-1.002419
1308,52.320,0.735527,0.936541,1.079588,0.753302,0.953125,0.936541,1.079588,0.805658,0.202660,3.746166,1.250417,-0.781191
1309,52.360,0.429619,0.689582,1.017187,0.621226,0.853125,0.689582,1.017187,0.770982,0.147094,2.758329,0.874749,-0.965488
1310,52.400,0.987708,1.275516,1.511634,0.797170,1.718750,1.275516,1.718750,1.129825,0.168736,5.102062,1.342077,-0.528226
1311,52.440,1.920500,2.153358,3.106029,1.019340,2.039286,2.039286,3.106029,1.998414,0.275025,7.414920,1.303791,0.041749
1312,52.480,3.750396,3.861185,7.420677,2.788679,5.575447,3.861185,7.420677,3.371875,0.444565,8.685312,1.437980,1.401368
1313,52.520,8.815226,8.120307,12.945796,4.787264,7.541518,8.120307,12.945796,5.931782,0.515977,15.737730,1.745616,4.579802
1314,52.560,9.324941,8.219460,11.178212,4.324528,7.079018,8.219460,11.178212,9.474088,0.534926,15.365600,1.067056,4.653796
1315,52.600,5.158803,4.209413,7.698572,4.210377,5.561161,5.158803,7.698572,5.323638,0.434893,11.862227,0.697243,2.369735
1316,52.640,4.405035,3.213908,6.594395,4.142453,5.093304,4.405035,6.594395,5.391964,0.487044,9.044424,0.822172,1.807225
1317,52.680,1.256344,1.354310,4.297990,3.932076,6.732589,3.932076,6.732589,2.936321,0.388440,10.122734,0.944270,1.454271
1318,52.720,0.726804,0.945003,3.054469,2.171227,3.865179,2.171227,3.865179,1.472641,0.364959,5.949235,0.984915,0.140211
1319,52.760,1.578113,1.877314,4.137758,2.749528,3.643304,2.749528,4.137758,2.310377,0.535911,5.130566,1.453616,0.571778
1320,52.800,2.961142,1.907192,5.253834,2.034906,5.885268,2.961142,5.885268,1.628668,0.648424,4.566678,1.503482,0.729698
1321,52.840,3.833466,2.115547,5.252512,2.054245,5.091518,3.833466,5.252512,3.977795,0.503136,7.619140,1.367517,1.380682
1322,52.880,3.731959,2.265997,3.850873,2.955189,4.112947,3.731959,4.112947,5.060550,0.553563,6.741703,0.825806,1.304931
1323,52.920,3.122125,2.003173,5.335272,2.017453,3.831697,3.122125,5.335272,2.059757,0.638686,4.888355,0.876964,0.849834
1324,52.960,3.344964,2.086727,4.838710,2.741981,3.292857,3.292857,4.838710,2.864151,0.665714,4.946352,1.337497,0.977245
1325,53.000,4.906225,2.869381,5.936013,4.236321,4.675000,4.675000,5.936013,4.084375,0.623941,7.492697,1.345609,2.008690
1326,53.040,9.173870,6.319143,11.813855,6.641510,8.420982,8.420982,11.813855,5.533928,1.023596,8.226861,1.751033,4.804185
1327,53.080,9.150872,5.739820,11.785828,5.401887,7.249554,7.249554,11.785828,8.922768,1.022348,7.091081,1.002934,3.929989
1328,53.120,4.792625,2.778953,6.758594,1.902359,4.484821,4.484821,6.758594,3.614286,0.728177,6.158969,0.715451,1.866766
1329,53.160,7.379064,3.634056,8.561607,1.859906,4.460268,4.460268,8.561607,3.829911,0.967767,4.608825,1.198321,1.848443
1330,53.200,8.285290,4.188525,9.307774,2.695755,6.362947,6.362947,9.307774,5.477232,0.921346,6.906139,1.367326,3.268345
1331,53.240,5.597145,2.979640,7.334743,3.973585,8.582143,5.597145,8.582143,6.832673,0.637882,8.774581,0.909373,2.696854
1332,53.280,3.780135,2.292173,5.273136,3.496698,6.866518,3.780135,6.866518,5.257336,0.674023,5.608318,0.625332,1.340883
1333,53.320,1.568398,1.043892,2.988630,1.509906,3.204018,1.568398,3.204018,2.130849,0.547734,2.863430,0.424569,-0.309658
1334,53.360,3.883228,1.555262,4.203860,1.514623,3.068304,3.068304,4.203860,1.441071,0.542053,5.660528,1.718014,0.809669
1335,53.400,5.005948,2.753305,6.328927,2.130189,2.864732,2.864732,6.328927,3.860268,0.717701,3.991539,1.080758,0.657750
1336,53.440,6.785884,3.985986,6.232945,2.617924,3.565625,3.985986,6.785884,3.603913,0.650345,6.129035,1.068030,1.494503
1337,53.480,7.442704,6.239027,6.974881,4.391510,4.978571,6.239027,7.442704,5.125595,0.593350,10.514923,1.429411,3.175868
1338,53.520,8.773395,9.611581,10.681914,6.580189,8.234375,8.773395,10.681914,6.748546,0.726814,12.071024,1.477731,5.067178
1339,53.560,8.871927,10.556583,11.991275,7.703773,10.300893,10.300893,11.991275,8.941518,0.789557,13.046426,1.313047,6.207096
1340,53.600,7.397899,9.352459,11.003702,5.322170,9.763840,9.352459,11.003702,8.490481,0.742167,12.601548,1.073022,5.499313
1341,53.640,5.310270,6.517187,8.556055,2.813679,6.542411,6.517187,8.556055,7.380804,0.752233,8.663786,0.821255,3.383449
1342,53.680,3.166336,4.372025,5.202803,1.621698,3.604018,3.604018,5.202803,3.946875,0.350608,10.279351,0.636321,1.209453
1343,53.720,2.777756,3.576679,5.100740,1.959434,3.417411,3.417411,5.100740,3.875893,0.245583,13.669642,0.873709,1.070195
1344,53.760,0.906820,1.096245,1.234003,0.800943,0.674107,0.906820,1.234003,1.129262,0.293563,3.089011,0.362354,-0.803371
1345,53.800,0.226209,0.419619,0.627446,0.652358,0.525893,0.525893,0.652358,0.383491,0.065025,2.103571,0.695279,-1.087643
1346,53.840,0.314631,0.388154,0.596510,0.640566,0.859821,0.596510,0.859821,0.460867,0.045041,2.386039,1.193020,-1.034944
1347,53.880,0.577518,0.505553,0.773136,0.562264,0.657589,0.577518,0.773136,0.328707,0.095337,2.310071,1.155036,-1.049117
1348,53.920,0.552934,0.463511,1.596774,0.571698,1.505804,0.571698,1.596774,0.745242,0.085025,2.286793,1.064665,-1.053460
1349,53.960,0.523592,0.456901,1.252776,0.511792,1.333036,0.523592,1.333036,0.939151,0.059146,2.094370,0.621699,-1.089360
1350,54.000,0.364592,0.337388,0.965098,0.840094,0.974107,0.840094,0.974107,0.773791,0.129524,3.360377,0.980879,-0.853166
1351,54.040,0.559080,0.474881,1.584082,1.338679,1.658482,1.338679,1.658482,1.330804,0.214548,5.354717,1.272149,-0.481089
1352,54.080,0.728787,0.422263,1.797990,0.686792,1.749107,0.728787,1.797990,1.139572,0.188736,2.915147,0.590021,-0.936231
1353,54.120,0.618557,0.370703,1.236383,0.544340,1.426786,0.618557,1.426786,0.929421,0.157044,2.474227,0.597930,-1.018492
1354,54.160,0.524782,0.560550,1.469064,1.058962,1.191964,1.058962,1.469064,0.734536,0.230657,4.235849,1.272824,-0.689832
1355,54.200,0.858446,1.186938,1.874141,1.331604,1.351339,1.331604,1.874141,1.325000,0.322594,4.127795,1.293110,-0.486370
1356,54.240,0.985329,1.103913,1.974352,1.399057,2.454464,1.399057,2.454464,1.655209,0.395353,3.538753,0.938898,-0.436032
1357,54.280,1.002181,0.990481,1.888948,1.201887,1.998661,1.201887,1.998661,1.649683,0.396125,3.034111,0.727338,-0.583173
1358,54.320,1.702220,1.200423,3.385775,1.533962,2.457143,1.702220,3.385775,2.114195,1.162118,1.464757,0.904504,-0.209791
1359,54.360,1.794607,1.262560,3.241407,1.333962,1.859375,1.794607,3.241407,2.964286,1.100706,1.630415,0.706750,-0.140846
1360,54.400,1.365385,1.163406,2.504495,1.252358,1.745536,1.365385,2.504495,2.164151,0.728867,1.873297,0.532476,-0.461160
1361,54.440,1.072165,0.758329,2.352195,1.165566,2.366964,1.165566,2.366964,2.203410,0.582364,2.001437,0.533738,-0.610278
1362,54.480,1.030135,0.725278,2.083818,2.020283,2.633482,2.020283,2.633482,1.836043,0.446749,4.522191,1.000276,0.027568
1363,54.520,1.223632,0.817557,2.818086,2.853302,3.143304,2.818086,3.143304,2.938679,0.485008,5.810388,1.180419,0.622940
1364,54.560,1.371134,0.907985,3.336859,3.698585,3.662500,3.336859,3.698585,2.372642,0.533202,6.258152,1.256508,1.010082
1365,54.600,1.036677,1.203067,2.237441,4.141981,2.759821,2.237441,4.141981,2.207143,0.267011,8.379566,0.977094,0.189625
1366,54.640,1.239492,1.038868,1.731359,3.247170,2.582589,1.731359,3.247170,2.560021,0.200099,6.925436,0.726369,-0.188046
1367,54.680,1.240682,0.752776,1.875727,1.060377,1.636607,1.240682,1.875727,2.048969,0.208342,4.962728,0.538375,-0.554221
1368,54.720,1.287867,0.854839,2.156002,1.204717,1.362946,1.287867,2.156002,2.014623,0.206404,5.151467,0.633856,-0.519009
1369,54.760,0.988105,0.547594,1.514807,0.755660,1.392857,0.988105,1.514807,1.245982,0.198358,3.952419,0.606087,-0.742711
1370,54.800,1.197661,1.007403,2.387097,0.938679,1.441071,1.197661,2.387097,1.807589,0.154680,4.790642,0.784433,-0.586327
1371,54.840,1.525178,1.237176,2.459281,1.341509,1.685268,1.525178,2.459281,1.984664,0.167898,6.100714,0.804365,-0.341912
1372,54.880,1.864790,1.400582,3.308567,1.341981,1.303571,1.400582,3.308567,2.130804,0.171593,5.602327,0.680643,-0.434894
1373,54.920,1.897502,1.514543,3.326018,1.911792,2.082143,1.911792,3.326018,2.437335,0.175271,7.647170,0.837012,-0.053395
1374,54.960,1.729976,1.336066,2.685880,2.331132,1.889286,1.889286,2.685880,2.691981,0.180739,7.557143,0.736662,-0.070191
1375,55.000,1.669310,1.344262,2.735325,2.079245,1.833482,1.833482,2.735325,2.617565,0.287504,6.377238,0.690636,-0.111835
1376,55.040,1.769627,1.451349,2.633527,2.014623,2.439732,2.014623,2.633527,2.765566,0.225123,8.058491,0.748495,0.023344
1377,55.080,1.459754,1.376520,2.281333,1.181132,1.855357,1.459754,2.281333,2.538065,0.203317,5.839016,0.550474,-0.390735
1378,55.120,2.392744,1.178741,2.454786,0.784434,2.549107,2.392744,2.549107,1.922792,0.205714,9.570975,1.072773,0.305522
1379,55.160,2.612609,1.316235,3.445003,1.460849,4.190178,2.612609,4.190178,3.900846,0.349639,7.472310,0.897243,0.469600
1380,55.200,2.236320,1.918562,3.579323,2.258962,2.783482,2.258962,3.579323,2.842411,0.381626,5.919315,0.669991,0.205686
1381,55.240,1.955789,2.044950,3.227129,1.882547,4.256250,2.044950,4.256250,3.241518,0.464236,4.404975,0.672246,0.045976
1382,55.280,2.224623,0.931782,3.443152,0.952830,5.229464,2.224623,5.229464,2.865186,0.714926,3.111683,0.728584,0.180060
1383,55.320,2.780730,1.677684,6.132734,1.530660,7.848214,2.780730,7.848214,3.772403,1.000213,2.780136,0.837873,0.595062
1384,55.360,3.632038,1.831835,7.227922,3.307547,10.017410,3.632038,10.017410,4.024187,1.413728,2.569122,0.931699,1.230364
1385,55.400,3.146312,1.213115,6.542305,3.346226,9.367411,3.346226,9.367411,4.594766,1.326880,2.521876,0.776481,1.017073
1386,55.440,1.217288,1.121364,2.698572,2.820755,4.490625,2.698572,4.490625,3.265204,0.559787,4.820716,0.686662,0.533751
1387,55.480,0.975020,0.926230,2.123744,1.145755,2.086161,1.145755,2.123744,1.096154,0.378900,3.023899,0.525412,-0.625062
1388,55.520,1.328509,1.033580,2.057377,1.025943,1.744196,1.328509,2.057377,1.116605,0.402348,3.301890,1.200772,-0.488679
1389,55.560,1.246630,0.754627,1.638815,0.534434,1.831250,1.246630,1.831250,1.750925,0.418292,2.980284,0.869480,-0.549783
1390,55.600,0.594171,1.569540,3.460338,0.675943,1.579911,1.569540,3.460338,1.015266,0.214384,6.278160,1.134802,-0.308806
1391,55.640,0.594171,1.393971,4.969328,1.484906,4.684375,1.484906,4.969328,0.867795,0.259294,5.726728,1.577120,-0.371966
1392,55.680,0.583664,1.119514,3.172395,1.900472,4.504018,1.900472,4.504018,1.864623,0.378933,5.015328,1.391055,-0.061843
1393,55.720,2.300753,2.024855,4.274987,2.374057,7.015625,2.374057,7.015625,1.300635,0.413103,5.746881,1.500072,0.291576
1394,55.760,1.282117,1.901111,4.113168,1.933962,4.313393,1.933962,4.313393,2.271610,0.364598,5.304373,1.082772,-0.036851
1395,55.800,2.250991,0.979905,2.248810,1.523585,3.474554,2.248810,3.474554,1.885408,0.291527,7.713897,1.081934,0.198109
1396,55.840,1.173473,0.930725,1.957165,0.854717,2.222768,1.173473,2.222768,1.356132,0.266782,4.398629,0.724022,-0.604377
1397,55.880,1.020619,1.031200,1.831042,0.594811,2.225000,1.031200,2.225000,1.649881,0.175074,4.124802,0.686092,-0.710550
1398,55.920,4.036281,2.704918,5.008726,1.810377,5.850000,4.036281,5.850000,1.534496,0.469031,8.605570,2.535052,1.532036
1399,55.960,3.712728,3.583818,4.304337,2.403774,5.412500,3.712728,5.412500,5.500595,0.540985,6.862901,1.055488,1.290580
1400,56.000,1.195480,3.227393,4.134585,2.530189,5.206250,3.227393,5.206250,2.627710,0.192545,12.909572,0.794112,0.928391
1401,56.040,1.129857,3.368324,4.716816,1.515566,3.692857,3.368324,4.716816,2.671867,0.158719,13.473294,1.271167,1.033563
1402,56.080,0.946273,4.754098,7.514543,3.350472,7.422768,4.754098,7.514543,2.083025,0.124417,19.016394,1.999666,2.067718
1403,56.120,0.974623,3.886832,5.790323,3.016038,7.873214,3.886832,7.873214,4.221576,0.102233,15.547330,1.233015,1.420508
1404,56.160,1.029937,0.962189,2.164463,1.591038,4.950447,1.591038,4.950447,1.824528,0.126552,6.364151,0.526302,-0.292763
1405,56.200,0.279738,1.340561,2.661290,1.607547,4.661607,1.607547,4.661607,1.864623,0.074056,6.430189,0.871500,-0.280443
1406,56.240,0.261499,0.752248,2.033580,1.123113,2.061161,1.123113,2.061161,0.686321,0.084745,4.492453,0.880547,-0.641959
1407,56.280,0.292228,0.918297,3.086462,1.588208,5.787500,1.588208,5.787500,0.707547,0.158966,6.352830,2.278849,-0.294875
1408,56.320,0.557494,1.167107,3.706240,1.533019,5.807589,1.533019,5.807589,1.679245,0.151314,6.132075,1.284585,-0.336061
1409,56.360,0.624901,0.860920,4.861185,1.677830,3.409822,1.677830,4.861185,1.111321,0.123038,6.711321,1.202502,-0.227993
1410,56.400,0.544013,0.784241,2.997620,1.686792,3.785714,1.686792,3.785714,1.395283,0.280427,6.015088,1.345879,-0.221305
1411,56.440,0.659992,0.971444,2.089106,1.202830,3.913393,1.202830,3.913393,1.238208,0.337094,3.568238,0.913487,-0.582469
1412,56.480,0.809477,1.271021,1.990481,1.249528,2.088839,1.271021,2.088839,1.141753,0.372463,3.412474,1.068102,-0.531581
1413,56.520,0.499207,0.865944,2.025383,0.970755,2.145536,0.970755,2.145536,0.939450,0.327455,2.964545,0.932879,-0.755658
1414,56.560,0.511499,0.528292,2.359863,0.717925,1.521429,0.717925,2.359863,0.852359,0.321773,2.231149,0.801341,-0.944337
1415,56.600,2.007930,0.912480,3.172395,0.821698,7.307589,2.007930,7.307589,0.761792,0.508736,3.946903,2.487909,0.018349
1416,56.640,2.848335,1.748281,3.883395,1.300000,7.872322,2.848335,7.872322,2.659992,0.609458,4.673553,1.664824,0.645513
1417,56.680,4.363997,1.672660,5.139609,1.475472,4.147768,4.147768,5.139609,3.538461,1.107980,3.743540,1.338323,1.615235
1418,56.720,5.031919,3.630619,6.034373,1.482075,7.872322,5.031919,7.872322,3.633482,1.080821,4.655645,1.403223,2.275046
1419,56.760,5.072561,3.804865,6.540984,4.517453,10.806250,5.072561,10.806250,2.840296,0.659031,7.696998,1.567110,2.305376
1420,56.800,6.499009,4.025119,6.192491,2.952830,8.928125,6.192491,8.928125,5.671689,0.441314,14.031950,1.455005,3.141140
1421,56.840,4.507336,1.674775,4.016394,1.624057,4.720982,4.016394,4.720982,4.140402,0.211034,16.065575,0.818662,1.517195
1422,56.880,5.227201,2.297462,4.969593,2.252358,5.606250,4.969593,5.606250,3.346875,1.259787,3.944789,1.327477,2.228534
1423,56.920,5.113600,2.099154,4.829720,1.985377,6.662946,4.829720,6.662946,5.996562,0.889097,5.432164,1.033821,2.124151
1424,56.960,2.550159,1.992332,7.399260,1.320283,7.027678,2.550159,7.399260,2.498018,1.218259,2.093280,0.600420,0.422995
1425,57.000,1.096550,1.246431,4.405870,1.475943,6.120089,1.475943,6.120089,1.480174,0.987159,1.495142,0.742017,-0.378654
1426,57.040,2.273791,1.742993,4.577472,0.727359,3.473214,2.273791,4.577472,2.069984,0.565764,4.018977,1.280952,0.216751
1427,57.080,3.959358,2.267319,5.424643,1.093396,3.487500,3.487500,5.424643,3.682589,0.694302,5.023029,1.212501,1.122500
1428,57.120,10.462728,6.690640,11.412745,2.689623,8.377233,8.377233,11.412745,4.313839,1.514072,5.532915,2.095243,4.771536
1429,57.160,10.840801,6.476996,10.935748,2.847641,10.965625,10.840801,10.965625,9.774553,1.531806,7.077136,1.538969,6.610011
1430,57.200,5.685171,2.363300,6.097039,2.211321,10.879464,5.685171,10.879464,6.006344,0.331773,17.135704,0.720513,2.762545
1431,57.240,5.840008,2.981491,6.690375,2.425000,9.511161,5.840008,9.511161,6.309278,0.421281,13.862506,0.948390,2.878094
1432,57.280,4.920301,3.231359,8.085140,2.051887,6.977679,4.920301,8.085140,6.148214,0.438703,11.215569,0.789934,2.191750
1433,57.320,4.343576,1.877578,6.703860,0.669340,3.018304,3.018304,6.703860,4.039732,0.236453,12.073215,0.592524,0.772355
1434,57.360,4.199643,1.967213,5.638551,0.886792,2.635714,2.635714,5.638551,3.036607,0.258998,10.176567,0.744937,0.486842
1435,57.400,2.214116,1.338181,3.352988,0.852830,2.792857,2.214116,3.352988,3.359821,0.207258,8.856463,0.692298,0.172218
1436,57.440,1.539056,0.928345,2.966420,0.579717,3.219643,1.539056,3.219643,2.353571,0.169475,6.156225,0.538754,-0.331555
1437,57.480,1.012688,0.864093,2.189053,0.914623,2.596875,1.012688,2.596875,1.382831,0.124811,4.050754,0.542066,-0.724365
1438,57.520,2.390365,2.416711,4.127446,1.088208,2.216518,2.390365,4.127446,1.137264,0.203087,9.561460,1.897043,0.303747
1439,57.560,5.197463,4.699366,7.320994,2.020755,5.303125,5.197463,7.320994,2.386832,0.205583,20.789850,2.949671,2.398585
1440,57.600,7.192307,6.642253,9.804337,1.781132,5.554464,6.642253,9.804337,5.723214,0.313005,21.220922,1.638031,3.476782
1441,57.640,7.470063,6.050238,8.644368,2.592925,8.405357,7.470063,8.644368,6.049553,0.291478,25.628239,1.269041,4.094547
1442,57.680,6.287074,4.317028,7.102327,2.651887,9.141518,6.287074,9.141518,6.668715,0.283071,22.210264,0.988668,3.211724
1443,57.720,4.405631,2.770227,6.788736,3.406132,7.537500,4.405631,7.537500,5.378073,0.517373,8.515390,0.731420,1.807669
1444,57.760,4.780928,4.180328,8.643575,4.881604,7.314286,4.881604,8.643575,2.970262,0.821839,5.939853,1.169480,2.162871
1445,57.800,5.503370,4.763882,10.368588,5.866981,5.819643,5.819643,10.368588,5.006604,0.958752,6.070019,1.459130,2.862897
1446,57.840,9.801150,8.408514,14.495770,6.436792,10.073215,9.801150,14.495770,6.440178,2.382086,4.114525,1.712473,5.834156
1447,57.880,10.641951,9.351931,16.478582,6.600471,12.427232,10.641951,16.478582,10.348660,2.386929,4.458427,1.267741,6.461616
1448,57.920,8.678628,8.388419,14.142517,4.460377,10.168303,8.678628,14.142517,8.930809,1.565714,5.542919,0.900297,4.996457
1449,57.960,6.211737,6.361978,9.984136,3.291981,6.524107,6.361978,9.984136,7.685714,1.387307,4.585847,0.765741,3.267622
1450,58.000,3.433981,2.996563,5.289794,1.572641,3.717411,3.433981,5.289794,4.350000,0.539885,6.360578,0.570632,1.082561
1451,58.040,1.052934,0.798784,1.831306,0.743396,1.610268,1.052934,1.831306,1.709358,0.085501,4.211737,0.347540,-0.694331
1452,58.080,0.341197,0.344791,0.853252,0.431132,0.875000,0.431132,0.875000,0.714151,0.088259,1.724528,0.355792,-1.158360
1453,58.120,0.321174,0.495241,0.964305,0.657075,0.909375,0.657075,0.964305,0.681250,0.073415,2.628302,0.941773,-0.989746
1454,58.160,0.506344,0.559757,0.990481,1.619340,2.222768,0.990481,2.222768,0.711528,0.088456,3.961925,1.422310,-0.740937
1455,58.200,0.502776,0.475145,1.157589,1.069340,1.245982,1.069340,1.245982,0.908778,0.068095,4.277359,1.319922,-0.682088
1456,58.240,0.813838,0.455579,1.285563,1.224528,1.383929,1.224528,1.383929,0.906604,0.149639,4.898113,1.349058,-0.566276
1457,58.280,0.704401,0.488630,1.520888,2.068396,2.870982,1.520888,2.870982,1.591509,0.152250,6.083554,1.217630,-0.345113
1458,58.320,0.750793,0.601534,1.754627,1.050472,2.133036,1.050472,2.133036,1.788462,0.221494,4.201887,0.621586,-0.696169
1459,58.360,0.592387,0.932840,2.303807,1.678302,2.627679,1.678302,2.627679,1.685964,0.274516,6.113685,0.966089,-0.227641
1460,58.400,0.819389,0.778424,2.325489,1.625943,2.265179,1.625943,2.325489,1.867925,0.349343,4.654287,0.915022,-0.266714
1461,58.440,0.432990,0.484929,0.957959,1.076887,0.809375,0.809375,1.076887,0.819340,0.118374,3.237500,0.602378,-0.876090
1462,58.480,0.605472,0.627975,1.434162,2.642925,2.242857,1.434162,2.642925,1.366038,0.279097,5.138580,1.312507,-0.409834
1463,58.520,0.867367,0.719196,1.918297,2.910849,1.938839,1.918297,2.910849,2.476467,0.230788,7.673189,0.998462,-0.048541
1464,58.560,0.713323,0.746430,0.859598,2.127358,1.791071,0.859598,2.127358,0.634056,0.206453,3.438392,0.552703,-0.838611
1465,58.600,0.823949,0.906399,1.135378,2.440566,1.454911,1.135378,2.440566,0.839239,0.164680,4.541512,1.541278,-0.632806
1466,58.640,1.024187,1.479640,1.234003,3.927358,3.415179,1.479640,3.927358,1.662877,0.090952,5.918561,1.182712,-0.375895
1467,58.680,1.121531,1.684294,1.835008,2.829245,2.952232,1.835008,2.952232,2.481227,0.047406,7.340032,0.885599,-0.110697
1468,58.720,5.096947,5.245109,6.740349,3.913679,3.648661,5.096947,6.740349,2.311657,0.213284,20.387787,2.126881,2.323574
1469,58.760,5.195678,5.759387,6.398731,4.270755,3.141071,5.195678,6.398731,6.452142,0.103103,20.782713,1.185714,2.397254
1470,58.800,3.978390,3.224484,5.168694,1.976887,2.846429,3.224484,5.168694,3.500264,0.187192,12.897938,0.647981,0.926221
1471,58.840,4.895519,4.516922,6.425965,3.448113,4.242411,4.516922,6.425965,4.179006,0.298391,15.137606,1.176394,1.890722
1472,58.880,4.485131,3.989952,7.490217,5.153774,5.449107,5.153774,7.490217,5.505288,0.422956,12.185140,1.064357,2.365982
1473,58.920,4.873315,4.163670,8.074299,6.149529,5.968750,5.968750,8.074299,4.796698,1.435238,4.158718,1.158757,2.974170
1474,58.960,4.591594,4.748546,7.564516,4.664151,6.141964,4.748546,7.564516,6.545202,1.411182,3.364941,0.837346,2.063574
1475,59.000,1.735329,1.684294,2.518773,1.305189,2.683928,1.735329,2.683928,2.917526,0.808834,2.145470,0.366771,-0.185083
1476,59.040,1.690127,1.816764,3.978847,1.259906,3.342411,1.816764,3.978847,2.841396,0.534910,3.396393,0.630939,-0.124312
1477,59.080,1.182593,1.060286,2.608937,1.125000,2.862500,1.182593,2.862500,2.033109,0.517209,2.286492,0.485216,-0.597571
1478,59.120,5.157217,3.553411,6.433104,2.810849,4.930357,4.930357,6.433104,1.823156,1.283695,3.840755,2.557063,2.199254
1479,59.160,4.688739,3.555791,7.020624,3.082547,5.771429,4.688739,7.020624,6.234375,1.099310,4.265164,1.163815,2.018943
1480,59.200,3.553727,2.653358,3.881544,2.022641,5.310714,3.553727,5.310714,4.179911,0.567800,6.258769,0.682472,1.171923
1481,59.240,3.708763,2.597303,3.833157,2.031604,4.261607,3.708763,4.261607,3.829191,0.187800,14.835052,0.926137,1.287621
1482,59.280,3.983743,1.959016,3.093072,1.834906,3.763839,3.093072,3.983743,3.571429,0.193990,12.372290,0.835896,0.828153
1483,59.320,8.281919,5.488101,7.543099,3.117453,5.595536,5.595536,8.281919,2.655357,0.857011,6.529126,1.797247,2.695653
1484,59.360,9.980571,5.659175,8.520888,3.392453,5.929018,5.929018,9.980571,6.610268,0.718030,8.257345,1.279788,2.944520
1485,59.400,6.199841,2.281597,6.079587,1.739151,3.449107,3.449107,6.199841,3.798661,0.461757,7.469529,0.662721,1.093849
1486,59.440,6.874505,3.131148,7.126917,1.803302,3.900000,3.900000,7.126917,2.916518,0.226585,15.600000,1.161548,1.430335
