frame,time_s,forehead_curvature_px,left_cheek_curvature_px,right_cheek_curvature_px,left_chin_curvature_px,right_chin_curvature_px,rigid_curvature_px,local_peak_curvature_px,rigid_velocity_px,hood_curvature_px,face_to_hood_curvature_ratio,curvature_velocity_ratio,robust_z
1212,48.480,1.429619,3.438921,2.449233,2.946698,0.539732,2.449233,3.438921,2.619249,0.020887,9.796933,1.193676,0.916319
1213,48.520,0.801546,2.643839,1.699101,4.137736,0.716071,1.699101,4.137736,2.193548,0.009163,6.796404,0.706076,0.224201
1214,48.560,0.560864,2.043892,1.487308,3.553774,0.759821,1.487308,3.553774,1.548916,0.012939,5.949233,0.794828,0.028787
1215,48.600,0.393140,2.172924,2.042306,7.263207,1.659375,2.042306,7.263207,1.970915,0.008391,8.169223,1.160457,0.540863
1216,48.640,0.202815,1.704389,1.557906,8.819340,2.031696,1.704389,8.819340,1.728715,0.007783,6.817557,0.921384,0.229080
1217,48.680,0.295004,1.623215,1.077208,7.224528,1.046875,1.077208,7.224528,1.388154,0.007964,4.308831,0.691211,-0.349597
1218,48.720,0.600515,2.143839,1.134320,8.461792,1.491518,1.491518,8.461792,0.608937,0.004253,5.966072,1.493690,0.032672
1219,48.760,0.905234,4.572977,2.944738,13.596227,3.494196,3.494196,13.596227,1.595089,0.016913,13.976786,3.170739,1.880467
1220,48.800,0.807891,6.309360,4.030143,11.158019,3.181250,4.030143,11.158019,3.188839,0.008292,16.120571,1.684868,2.374964
1221,48.840,0.463918,3.872819,2.500793,4.211792,1.263393,2.500793,4.211792,2.534373,0.006716,10.003173,0.873912,0.963892
1222,48.880,0.168715,4.368588,3.203596,3.349528,1.581250,3.203596,4.368588,1.886792,0.012808,12.814384,1.449209,1.612341
1223,48.920,0.185964,3.878636,2.604178,2.805660,1.754464,2.604178,3.878636,2.058170,0.013399,10.416711,1.320255,1.059281
1224,48.960,0.172284,2.287678,2.013749,1.775472,0.817857,1.775472,2.287678,2.332364,0.014844,7.101887,0.808773,0.294665
1225,49.000,0.175059,0.952406,0.374141,1.139151,0.391518,0.391518,1.139151,0.709375,0.021067,1.566071,0.257430,-0.982257
1226,49.040,0.195876,1.178477,0.416711,0.947170,0.434821,0.434821,1.178477,0.667857,0.029442,1.739286,0.631442,-0.942302
1227,49.080,0.181205,1.220254,0.575886,1.892453,0.981250,0.981250,1.892453,0.686674,0.016798,3.925000,1.448841,-0.438133
1228,49.120,0.123315,1.049180,0.510841,1.517453,0.588839,0.588839,1.517453,0.975000,0.011166,2.355357,0.708730,-0.800196
1229,49.160,0.178826,0.820994,0.509254,0.826887,0.464286,0.509254,0.826887,0.888419,0.011921,2.037017,0.546581,-0.873626
1230,49.200,0.150079,0.576943,0.363564,0.469340,0.206250,0.363564,0.576943,0.644104,0.020164,1.454257,0.474465,-1.008049
1231,49.240,0.140167,0.675568,0.584347,1.036792,0.362500,0.584347,1.036792,0.549180,0.022644,2.337388,0.979393,-0.804341
1232,49.280,0.141951,0.733210,0.577737,0.589623,0.360714,0.577737,0.733210,0.389732,0.022824,2.310947,1.155473,-0.810440
1233,49.320,0.183188,0.599418,0.328927,0.566981,0.283482,0.328927,0.599418,0.544421,0.021544,1.315706,0.657853,-1.040007
1234,49.360,0.143537,0.645161,0.383659,0.554245,0.224554,0.383659,0.645161,0.340566,0.025796,1.534638,0.767319,-0.989507
1235,49.400,0.152657,0.611317,0.568482,0.488679,0.212054,0.488679,0.611317,0.392649,0.024844,1.954717,0.977359,-0.892610
1236,49.440,0.158010,0.515336,0.457430,0.720755,0.185268,0.457430,0.720755,0.648863,0.018703,1.829720,0.878396,-0.921442
1237,49.480,0.205789,0.886568,0.448704,2.698113,0.606696,0.606696,2.698113,0.487837,0.021248,2.426786,1.067470,-0.783720
1238,49.520,0.263878,1.334479,0.666843,5.421227,1.442857,1.334479,5.421227,0.650446,0.021330,5.337916,2.344722,-0.112222
1239,49.560,0.232355,0.934162,0.567425,1.979245,0.933482,0.933482,1.979245,1.029350,0.009015,3.733929,1.111423,-0.482207
1240,49.600,0.382038,0.905605,0.782126,1.713679,0.791964,0.791964,1.713679,0.795536,0.005681,3.167857,0.867961,-0.612780
1241,49.640,0.439730,2.173717,1.620307,7.569811,2.147768,2.147768,7.569811,1.303807,0.006223,8.591071,2.046133,0.638168
1242,49.680,0.314235,2.152300,1.811740,6.307076,2.254464,2.152300,6.307076,1.730357,0.015304,8.609201,1.418710,0.642350
1243,49.720,0.299366,1.947118,1.732417,5.685377,1.417411,1.732417,5.685377,1.714286,0.015632,6.929667,1.005861,0.254940
1244,49.760,0.116178,0.725806,0.443152,1.481604,0.581250,0.581250,1.481604,0.481696,0.011461,2.325000,0.529376,-0.807198
1245,49.800,0.401864,1.320465,0.978054,1.318868,0.533482,0.978054,1.320465,0.546801,0.024581,3.912216,1.901909,-0.441082
1246,49.840,1.038660,2.188789,1.424114,1.050943,0.409375,1.050943,2.188789,0.722642,0.021724,4.203773,1.655756,-0.373830
1247,49.880,1.822363,4.508990,3.161290,3.241038,1.220982,3.161290,4.508990,1.319588,0.034319,12.645162,3.095921,1.573307
1248,49.920,2.126685,6.083025,4.667108,5.389623,2.089732,4.667108,6.083025,3.210206,0.027915,18.668430,2.060627,2.962668
1249,49.960,2.286677,6.391592,5.130883,5.194811,1.954464,5.130883,6.391592,3.860920,0.055583,20.523533,1.451221,3.390576
1250,50.000,2.910983,7.149392,6.159704,4.459906,1.704018,4.459906,7.149392,2.953773,0.056076,17.839622,1.308909,2.771491
1251,50.040,3.031126,7.395558,5.962718,5.597170,1.499554,5.597170,7.395558,4.581439,0.016782,22.388680,1.485604,3.820801
1252,50.080,2.699048,6.498942,5.561343,6.250472,1.807143,5.561343,6.498942,3.980698,0.018079,22.245373,1.299055,3.787745
1253,50.120,2.225416,5.713379,5.194606,9.377831,2.738393,5.194606,9.377831,3.936013,0.015928,20.778423,1.312314,3.449371
1254,50.160,1.831285,4.976732,4.593866,9.856133,3.803571,4.593866,9.856133,3.609995,0.015484,18.375463,1.217562,2.895091
1255,50.200,1.500198,4.315177,4.546536,7.714622,3.645536,4.315177,7.714622,3.590693,0.042430,17.260708,1.198546,2.637955
1256,50.240,0.869945,3.346642,3.475410,5.413679,1.909375,3.346642,5.413679,2.203773,0.032381,13.386568,1.155117,1.744324
1257,50.280,0.386598,2.845056,3.556848,4.021226,1.820536,2.845056,4.021226,1.948704,0.017258,11.380222,1.370293,1.281529
1258,50.320,0.165147,2.751719,2.755420,1.923113,0.493304,1.923113,2.755420,1.745283,0.020296,7.692453,1.041213,0.430888
1259,50.360,0.217486,0.815706,0.856690,3.947170,1.029911,0.856690,3.947170,0.647641,0.011905,3.426758,0.716019,-0.553061
1260,50.400,0.178232,0.628503,0.463247,3.941038,0.916071,0.628503,3.941038,0.431518,0.012529,2.514014,1.164802,-0.763599
1261,50.440,0.127875,0.558170,0.403490,2.624528,0.884821,0.558170,2.624528,0.469328,0.017947,2.232681,1.116341,-0.828493
1262,50.480,0.083267,0.310153,0.389476,3.791981,1.612946,0.389476,3.791981,0.254098,0.017570,1.557906,0.778953,-0.984140
1263,50.520,0.095163,0.401375,0.532258,4.644811,1.638839,0.532258,4.644811,0.319937,0.008703,2.129032,1.064516,-0.852401
1264,50.560,0.108842,0.353781,0.466155,3.214623,0.985268,0.466155,3.214623,0.712322,0.017668,1.864622,0.903176,-0.913392
1265,50.600,0.134615,0.511634,0.384453,5.859906,1.105357,0.511634,5.859906,0.677419,0.023448,2.046536,0.736301,-0.871430
1266,50.640,0.109833,0.440243,0.315970,5.511793,0.705357,0.440243,5.511793,0.620042,0.022299,1.760973,0.678622,-0.937300
1267,50.680,0.226804,0.660233,0.565309,2.310849,0.681696,0.660233,2.310849,0.127446,0.033186,2.640931,1.320465,-0.734324
1268,50.720,0.212133,0.737176,0.804072,3.226887,0.865179,0.804072,3.226887,0.873661,0.031773,3.216288,1.606366,-0.601609
1269,50.760,0.248216,0.929931,0.633792,2.390094,0.561161,0.633792,2.390094,0.692755,0.040099,2.535167,0.809225,-0.758720
1270,50.800,0.664948,1.192491,1.218403,1.299057,0.388839,1.192491,1.299057,0.741935,0.025484,4.769963,1.662366,-0.243230
1271,50.840,1.449247,2.284506,1.898202,1.936321,0.747321,1.898202,2.284506,1.716509,0.034450,7.592808,1.544230,0.407904
1272,50.880,1.881443,3.425965,2.713115,5.223113,0.909821,2.713115,5.223113,2.540190,0.047044,10.852459,1.274750,1.159793
1273,50.920,1.829699,4.274723,3.733739,6.130188,1.138393,3.733739,6.130188,3.009519,0.044089,14.934955,1.345562,2.101484
1274,50.960,1.290841,3.339238,2.852459,4.202359,1.077232,2.852459,4.202359,3.392914,0.056601,11.409836,0.891055,1.288360
1275,51.000,0.475813,1.414860,1.227922,3.383019,1.058482,1.227922,3.383019,1.594394,0.028801,4.911687,0.492419,-0.210539
1276,51.040,0.231562,0.995505,0.780011,3.957547,1.071875,0.995505,3.957547,1.192411,0.007931,3.982020,0.714442,-0.424981
1277,51.080,0.122720,0.399788,0.629825,1.529717,0.422768,0.422768,1.529717,0.351401,0.002808,1.691071,0.547693,-0.953424
1278,51.120,0.178430,0.369910,0.905077,1.895283,0.602232,0.602232,1.895283,0.446429,0.006355,2.408929,1.204464,-0.787839
1279,51.160,0.238898,0.544157,1.652036,7.588208,1.930357,1.652036,7.588208,0.818304,0.011823,6.608144,2.612468,0.180775
1280,51.200,0.181998,1.255685,0.715230,10.495754,2.273214,1.255685,10.495754,0.733739,0.041970,5.022739,1.618106,-0.184923
1281,51.240,0.231562,0.963247,0.900582,9.801887,2.172768,0.963247,9.801887,1.356161,0.068095,3.852988,0.921812,-0.454744
1282,51.280,0.929619,2.377842,2.228979,8.584906,1.802679,2.228979,8.584906,0.729773,0.016732,8.915917,2.137153,0.713099
1283,51.320,2.605273,7.122158,5.849022,8.771698,1.776339,5.849022,8.771698,2.588842,0.029113,23.396088,3.524978,4.053175
1284,51.360,4.464314,12.178212,9.817822,15.458019,3.476786,9.817822,15.458019,5.876256,0.023186,39.271286,2.319600,7.715036
1285,51.400,4.366574,13.246695,8.859598,16.879717,3.606250,8.859598,16.879717,6.830248,0.018604,35.438393,1.394498,6.830920
1286,51.440,3.518834,10.618456,7.016922,10.287264,2.504464,7.016922,10.618456,6.160761,0.020657,28.067690,1.080274,5.130754
1287,51.480,1.875694,6.719989,3.413009,8.000000,1.019643,3.413009,8.000000,3.332364,0.021855,13.652036,0.719049,1.805559
1288,51.520,1.316019,2.900846,2.641195,3.709906,1.024554,2.641195,3.709906,1.087255,0.024204,10.564780,1.195214,1.093435
1289,51.560,2.143537,6.112903,4.498149,5.330189,1.522768,4.498149,6.112903,2.313855,0.020279,17.992596,2.645106,2.806776
1290,51.600,2.908208,7.522739,4.974352,7.636321,2.125893,4.974352,7.636321,4.602327,0.012266,19.897409,1.438468,3.246151
1291,51.640,2.479382,6.941037,5.488366,9.243396,2.041071,5.488366,9.243396,3.709677,0.009770,21.953465,1.320588,3.720412
1292,51.680,1.361221,4.383659,4.104177,3.766981,0.857589,3.766981,4.383659,2.896698,0.006273,15.067924,1.140408,2.132155
1293,51.720,0.627676,1.788736,1.270756,4.325472,0.919643,1.270756,4.325472,1.807774,0.010230,5.083025,0.540233,-0.171017
1294,51.760,0.260904,1.237969,0.508197,4.223113,0.597321,0.597321,4.223113,0.702274,0.015993,2.389286,0.475944,-0.792370
1295,51.800,0.110626,1.025119,0.753570,5.435377,0.604911,0.753570,5.435377,0.651507,0.012085,3.014278,1.113281,-0.648206
1296,51.840,0.100119,1.179535,0.710735,4.397170,0.969196,0.969196,4.397170,0.543099,0.014581,3.876786,1.622621,-0.449255
1297,51.880,0.104877,1.248546,0.775251,4.827830,0.870982,0.870982,4.827830,1.044196,0.007258,3.483929,1.097442,-0.539873
1298,51.920,0.089215,0.586991,0.502115,1.391038,0.248214,0.502115,1.391038,0.443681,0.012315,2.008461,0.674942,-0.880213
1299,51.960,0.266653,0.980434,0.630883,3.964151,1.182143,0.980434,3.964151,0.763882,0.017373,3.921735,1.623823,-0.438887
1300,52.000,0.673870,2.610523,2.100212,3.607547,1.540625,2.100212,3.607547,1.253569,0.007865,8.400846,2.082045,0.594290
1301,52.040,0.782316,2.465362,1.647541,3.584434,1.437946,1.647541,3.584434,2.313326,0.008998,6.590164,0.923795,0.176628
1302,52.080,0.559080,2.369646,0.998942,2.309906,0.768750,0.998942,2.369646,0.971444,0.008916,3.995770,0.608227,-0.421809
1303,52.120,0.635607,2.439186,1.560286,5.143868,1.897321,1.897321,5.143868,1.474617,0.016190,7.589286,1.551329,0.407091
1304,52.160,0.878469,3.240349,1.973559,9.220755,1.396429,1.973559,9.220755,1.607351,0.020558,7.894236,1.280714,0.477433
1305,52.200,2.101507,6.849815,4.762559,7.216038,1.166071,4.762559,7.216038,1.763088,0.029245,19.050238,2.826077,3.050738
1306,52.240,3.589612,10.354838,7.449233,9.144340,2.088839,7.449233,10.354838,5.547594,0.056831,29.796932,2.037904,5.529630
1307,52.280,4.758525,11.222105,7.547858,10.317924,2.970982,7.547858,11.222105,5.286885,0.125796,30.191433,1.393303,5.620627
1308,52.320,4.442704,10.688789,6.464040,10.184906,3.982143,6.464040,10.688789,5.554469,0.143054,25.856161,1.192478,4.620630
1309,52.360,2.380055,5.780011,3.917240,5.748585,2.558928,3.917240,5.780011,4.123744,0.083448,15.668959,0.809496,2.270793
1310,52.400,0.754560,2.137229,1.870968,2.302358,1.338393,1.870968,2.302358,1.582547,0.074319,7.483871,0.655756,0.382776
1311,52.440,0.700436,3.141195,2.004230,3.381604,1.995982,2.004230,3.381604,1.320201,0.035386,8.016922,1.380919,0.505732
1312,52.480,0.807296,2.948969,2.925965,3.333019,2.267411,2.925965,3.333019,2.377679,0.027947,11.703860,1.582510,1.356182
1313,52.520,1.620341,5.533580,3.955315,5.441981,2.297768,3.955315,5.533580,2.551031,0.071839,15.821259,1.605010,2.305923
1314,52.560,2.424861,7.062401,4.272343,5.801415,2.090178,4.272343,7.062401,3.640402,0.048522,17.089371,1.380082,2.598433
1315,52.600,3.072363,7.325754,4.276573,3.538208,1.255357,3.538208,7.325754,2.770227,0.054516,14.152830,1.103857,1.921075
1316,52.640,2.982157,6.908778,4.563987,3.289151,0.968750,3.289151,6.908778,3.264939,0.039655,13.156604,1.089995,1.691280
1317,52.680,2.041237,4.349022,3.598096,2.373585,0.569196,2.373585,4.349022,2.907985,0.014401,9.494340,0.769031,0.846521
1318,52.720,1.490682,3.293760,2.588578,1.106604,0.300000,1.490682,3.293760,1.925943,0.011790,5.962728,0.616758,0.031900
1319,52.760,1.108644,2.580116,1.727129,1.096698,0.312946,1.108644,2.580116,2.026415,0.012102,4.434576,0.561004,-0.320592
1320,52.800,0.347740,1.316235,0.878900,0.610849,0.193304,0.610849,1.316235,1.132734,0.006782,2.443396,0.386717,-0.779888
1321,52.840,0.063045,0.388948,0.323903,0.533491,0.229911,0.323903,0.533491,0.314648,0.010542,1.295611,0.447570,-1.044643
1322,52.880,0.072958,0.370439,0.220518,0.408019,0.149107,0.220518,0.408019,0.247488,0.026798,0.882073,0.441036,-1.140032
1323,52.920,0.085052,0.522475,0.452142,0.717453,0.137054,0.452142,0.717453,0.267054,0.026092,1.808567,0.904283,-0.926322
1324,52.960,0.084853,0.556584,0.328662,0.568868,0.195536,0.328662,0.568868,0.229244,0.014483,1.314648,0.657324,-1.040251
1325,53.000,0.323751,0.877578,0.683501,0.801415,0.386161,0.683501,0.877578,0.431518,0.013645,2.734003,1.367002,-0.712855
1326,53.040,0.394726,1.314384,1.137758,1.315566,0.347768,1.137758,1.315566,0.943152,0.012003,4.551031,1.655318,-0.293730
1327,53.080,0.848731,2.285299,2.110259,1.645283,0.887946,1.645283,2.285299,1.490566,0.014138,6.581132,1.352074,0.174545
1328,53.120,1.045995,2.660233,2.835272,2.684906,1.366518,2.660233,2.835272,2.348757,0.007553,10.640931,1.385782,1.111001
1329,53.160,0.921293,2.726600,2.838710,2.020283,1.087946,2.020283,2.838710,2.784770,0.004302,8.081132,0.787094,0.520543
1330,53.200,0.971055,2.700159,2.223162,3.054717,0.924107,2.223162,3.054717,1.261792,0.031149,8.892650,1.098791,0.707732
1331,53.240,0.900674,2.144633,1.267848,2.631132,0.671875,1.267848,2.631132,1.834479,0.045632,5.071391,0.818951,-0.173701
1332,53.280,0.460944,1.328926,0.920941,3.132547,1.012946,1.012946,3.132547,1.101005,0.014122,4.051786,0.690139,-0.408888
1333,53.320,0.120341,1.647277,1.820465,3.181604,2.022768,1.820465,3.181604,0.574107,0.008834,7.281861,2.173545,0.336179
1334,53.360,0.401071,2.733210,1.702010,4.566038,1.520536,1.702010,4.566038,1.592857,0.044384,6.808038,1.570870,0.226884
1335,53.400,0.695678,3.117134,1.166579,6.100471,1.050000,1.166579,6.100471,1.251190,0.040411,4.666314,0.820365,-0.267138
1336,53.440,0.915147,2.657588,1.731095,2.181132,1.215179,1.731095,2.657588,1.542570,0.054647,6.924379,1.239258,0.253720
1337,53.480,0.637391,2.081438,1.284506,2.279245,0.534821,1.284506,2.279245,1.753834,0.028062,5.138022,0.779337,-0.158331
1338,53.520,0.293220,1.194342,0.878900,2.259434,0.698214,0.878900,2.259434,0.963247,0.021478,3.515600,0.646944,-0.532568
1339,53.560,0.221253,1.564516,0.491539,3.506132,0.878125,0.878125,3.506132,0.844643,0.024745,3.512500,0.971436,-0.533283
1340,53.600,0.217288,1.181650,1.022210,2.436321,0.974107,1.022210,2.436321,0.664728,0.021856,4.088842,1.354486,-0.400341
1341,53.640,0.145519,1.823903,0.761502,3.001887,0.690179,0.761502,3.001887,1.043363,0.023678,3.046007,0.891641,-0.640887
1342,53.680,0.120539,2.217345,0.671338,2.973585,0.865179,0.865179,2.973585,1.170809,0.030345,3.460714,0.781492,-0.545228
1343,53.720,0.181007,2.356954,0.764410,2.506604,0.840625,0.840625,2.506604,1.223691,0.035353,3.362500,0.702130,-0.567883
1344,53.760,0.119151,1.468006,0.605500,2.111321,0.536161,0.605500,2.111321,0.838839,0.016831,2.421999,0.587143,-0.784824
1345,53.800,0.364393,1.011634,0.482285,0.593396,0.263393,0.482285,1.011634,0.364357,0.021987,1.929138,0.801672,-0.898510
1346,53.840,0.987708,1.048387,1.073771,0.611792,0.253571,0.987708,1.073771,0.524782,0.022726,3.950833,1.975416,-0.432175
1347,53.880,1.778549,3.012692,2.422528,1.436792,0.778125,1.778549,3.012692,1.345320,0.071675,7.114195,1.902087,0.297504
1348,53.920,2.389572,4.016129,3.508461,2.932547,1.097321,2.932547,4.016129,2.133822,0.074729,11.730188,1.685787,1.362255
1349,53.960,1.976606,4.102856,3.292173,2.967925,1.711607,2.967925,4.102856,3.325225,0.085714,11.871698,1.087342,1.394896
1350,54.000,1.178826,3.239556,2.203860,3.280660,1.606250,2.203860,3.280660,1.942358,0.064039,8.815441,0.836763,0.689923
1351,54.040,0.886796,3.289265,1.759915,3.139623,1.352232,1.759915,3.289265,1.555262,0.075747,7.039661,1.006350,0.280312
1352,54.080,1.212530,3.010048,1.418562,3.417925,0.953571,1.418562,3.417925,0.958488,0.088030,5.674246,1.128642,-0.034643
1353,54.120,1.828113,4.400317,2.812798,6.397170,2.258036,2.812798,6.397170,1.466098,0.044893,11.251190,2.320229,1.251766
1354,54.160,2.419508,5.735590,3.479905,6.885377,2.331250,3.479905,6.885377,2.491803,0.047356,13.919620,1.758460,1.867281
1355,54.200,1.729580,5.369646,2.828662,4.730660,0.929911,2.828662,5.369646,3.044421,0.069754,11.314649,1.021874,1.266404
1356,54.240,1.785289,5.397938,2.902961,5.140566,1.242411,2.902961,5.397938,0.347435,0.067882,11.611846,1.711724,1.334957
1357,54.280,2.387391,5.386832,3.324696,4.375472,1.734821,3.324696,5.386832,3.039662,0.041823,13.298783,1.963154,1.724075
1358,54.320,1.762094,3.956372,2.369910,3.600472,1.339732,2.369910,3.956372,2.185616,0.039803,9.479640,0.907094,0.843131
1359,54.360,1.101110,3.567953,1.315970,3.714623,1.420536,1.420536,3.714623,1.352300,0.078719,5.682143,0.803035,-0.032821
1360,54.400,0.891951,3.540984,1.540455,3.878302,1.609375,1.609375,3.878302,1.084347,0.064253,6.437500,1.320975,0.141414
1361,54.440,1.129659,3.386568,1.687996,3.447170,1.055357,1.687996,3.447170,1.463393,0.062742,6.751983,1.325093,0.213954
1362,54.480,1.852895,5.019302,3.130883,5.715095,1.703571,3.130883,5.715095,1.857747,0.066486,12.523533,1.885427,1.545252
1363,54.520,2.244845,5.360127,3.419091,4.612736,1.115625,3.419091,5.360127,3.210471,0.083547,13.676362,1.349228,1.811170
1364,54.560,1.699643,3.572448,2.175040,3.097170,0.765625,2.175040,3.572448,2.215494,0.073465,8.700159,0.801715,0.663331
1365,54.600,0.983148,1.514278,1.020360,1.351415,0.468304,1.020360,1.514278,1.345849,0.027471,4.081439,0.573020,-0.402048
1366,54.640,0.324346,1.397144,0.656531,1.562264,0.130804,0.656531,1.562264,0.598361,0.021429,2.626124,0.675371,-0.737739
1367,54.680,0.137986,1.270227,0.657324,2.245755,0.518304,0.657324,2.245755,0.326887,0.014877,2.629297,1.314648,-0.737007
1368,54.720,0.257732,1.574564,0.400053,1.876415,0.679464,0.679464,1.876415,0.590625,0.040246,2.717857,1.358929,-0.716580
1369,54.760,0.141554,1.111581,0.474617,2.404245,0.725000,0.725000,2.404245,0.673453,0.030016,2.900000,1.147081,-0.674565
1370,54.800,0.151071,0.966684,0.769963,2.489623,0.810714,0.810714,2.489623,0.813591,0.027176,3.242857,1.090370,-0.595480
1371,54.840,0.186558,1.045743,0.626917,2.763207,0.740179,0.740179,2.763207,0.856696,0.020099,2.960714,0.886289,-0.660561
1372,54.880,0.212530,1.471444,0.696457,3.606604,1.115625,1.115625,3.606604,0.904019,0.024286,4.462500,1.267241,-0.314151
1373,54.920,0.311657,1.328398,0.714172,1.616981,0.480804,0.714172,1.616981,0.780804,0.023612,2.856690,0.847772,-0.684556
1374,54.960,0.624306,2.111845,1.343733,2.749528,0.912946,1.343733,2.749528,1.076150,0.019589,5.374934,1.447245,-0.103684
1375,55.000,0.864592,2.461396,1.670545,2.994811,1.098661,1.670545,2.994811,1.930725,0.040411,6.682179,1.111150,0.197853
1376,55.040,0.683981,2.045214,1.289001,3.240566,0.987946,1.289001,3.240566,1.653358,0.023957,5.156002,0.719292,-0.154184
1377,55.080,0.329500,1.450291,1.166579,1.753774,0.447321,1.166579,1.753774,1.208620,0.042250,4.666314,0.815225,-0.267138
1378,55.120,0.078509,1.042306,0.828927,3.613208,1.061161,1.042306,3.613208,0.747224,0.011494,4.169223,1.065838,-0.381800
1379,55.160,0.397700,1.439714,0.989688,3.421698,1.085714,1.085714,3.421698,0.637500,0.006076,4.342857,1.568131,-0.341748
1380,55.200,0.907811,2.194342,1.712322,3.678302,0.918750,1.712322,3.678302,1.301339,0.020640,6.849286,1.766337,0.236399
1381,55.240,1.011895,2.531994,2.034373,3.033019,0.868304,2.034373,3.033019,1.590566,0.022709,8.137493,1.406943,0.533544
1382,55.280,0.851903,2.506346,1.950555,2.019811,0.514286,1.950555,2.506346,1.852195,0.008571,7.802221,1.133134,0.456208
1383,55.320,1.002181,2.260444,2.043628,0.851887,0.598661,1.002181,2.260444,0.928826,0.009163,4.008723,0.720729,-0.418821
1384,55.360,0.893933,2.307245,1.802750,2.206132,0.503125,1.802750,2.307245,1.266509,0.008259,7.210999,1.642345,0.319833
1385,55.400,0.448255,1.656795,1.242993,1.821698,0.370089,1.242993,1.821698,1.807076,0.007044,4.971972,0.808823,-0.196633
1386,55.440,0.309873,1.058964,0.825225,0.952358,0.640179,0.825225,1.058964,1.026177,0.006453,3.300899,0.582528,-0.582092
1387,55.480,0.088818,0.670016,0.460867,0.739623,0.365179,0.460867,0.739623,0.566367,0.008867,1.843469,0.578781,-0.918271
1388,55.520,0.078509,0.713908,0.675304,2.233019,0.634821,0.675304,2.233019,0.514014,0.014565,2.701216,1.250122,-0.720418
1389,55.560,0.064829,0.605235,0.232681,1.456132,0.227232,0.232681,1.456132,0.369643,0.014745,0.930725,0.465362,-1.128809
1390,55.600,0.026368,0.382866,0.355368,1.172170,0.325893,0.355368,1.172170,0.336161,0.019754,1.421470,0.710735,-1.015611
1391,55.640,0.269826,1.316235,0.746959,0.720283,0.318750,0.720283,1.316235,0.309889,0.006076,2.881132,1.440566,-0.678918
1392,55.680,1.085845,2.506346,1.749868,1.250472,0.319643,1.250472,2.506346,0.980962,0.005534,5.001887,1.937437,-0.189733
1393,55.720,1.654837,3.267848,2.670016,1.434434,0.237500,1.654837,3.267848,1.335845,0.012857,6.619350,1.428550,0.183360
1394,55.760,2.163957,4.395029,3.462718,1.609906,0.321875,2.163957,4.395029,1.700472,0.011248,8.655828,1.425383,0.653106
1395,55.800,3.058684,7.407985,4.583818,5.309434,1.162946,4.583818,7.407985,2.739027,0.056782,18.335272,2.065016,2.885820
1396,55.840,3.197859,8.234267,4.528821,6.116509,1.348661,4.528821,8.234267,3.356690,0.043498,18.115282,1.485903,2.835076
1397,55.880,2.477795,7.482549,4.633791,6.978302,2.036607,4.633791,7.482549,2.896351,0.041363,18.535166,1.482092,2.931928
1398,55.920,1.641753,6.141988,3.993125,6.266981,1.898661,3.993125,6.266981,3.702803,0.073120,15.972502,1.210193,2.340810
1399,55.960,0.855868,3.078265,2.283712,3.594811,1.546429,2.283712,3.594811,2.318350,0.028309,9.134850,0.758563,0.763599
1400,56.000,0.713719,2.874934,1.636436,2.752358,1.531696,1.636436,2.874934,1.873661,0.045074,6.545743,0.780740,0.166382
1401,56.040,0.866971,2.274987,1.426494,2.267925,1.055804,1.426494,2.274987,1.131412,0.044056,5.705976,0.949391,-0.027324
1402,56.080,2.283902,5.426229,3.360920,4.925000,1.747768,3.360920,5.426229,1.670280,0.115731,13.443681,2.399207,1.757498
1403,56.120,4.348731,10.030672,6.117662,9.190566,3.207143,6.117662,10.030672,3.650714,0.141346,24.470650,2.299443,4.301040
1404,56.160,4.736915,11.415917,7.291116,10.331604,2.875446,7.291116,11.415917,5.264410,0.111478,29.164463,1.635673,5.383741
1405,56.200,3.653251,10.226600,7.261502,6.669811,1.702679,6.669811,10.226600,5.225277,0.075583,26.679245,1.271689,4.810486
1406,56.240,2.078906,6.431518,4.720254,4.180660,0.959375,4.180660,6.431518,4.940566,0.032726,16.722641,0.822492,2.513841
1407,56.280,0.936558,2.503702,1.711528,1.781604,0.499554,1.711528,2.503702,1.260377,0.022430,6.846113,0.552022,0.235667
1408,56.320,0.583267,1.879429,1.400846,1.587736,0.369643,1.400846,1.879429,1.432047,0.016174,5.603384,1.040584,-0.050988
1409,56.360,0.568200,1.995241,1.259915,1.716981,0.651339,1.259915,1.995241,1.612736,0.012266,5.039661,0.827590,-0.181019
1410,56.400,0.750595,2.728451,2.138022,6.483490,2.212500,2.212500,6.483490,1.220254,0.010016,8.850000,1.561954,0.697895
1411,56.440,0.681800,2.875463,3.149656,7.460849,2.533929,2.875463,7.460849,2.713115,0.008621,11.501851,1.462087,1.309585
1412,56.480,0.305908,1.771285,0.775516,15.880189,2.953125,1.771285,15.880189,1.466420,0.014319,7.085140,0.847599,0.290802
1413,56.520,0.126090,1.289265,0.608937,9.223585,1.447768,1.289265,9.223585,1.578125,0.009015,5.157060,0.846934,-0.153940
1414,56.560,0.112014,1.138022,0.697250,4.306604,1.164286,1.138022,4.306604,1.021875,0.005484,4.552089,0.875402,-0.293486
1415,56.600,0.116574,0.949498,0.603913,4.009906,0.883036,0.883036,4.009906,0.494976,0.008424,3.532143,1.164301,-0.528752
1416,56.640,0.145519,0.833421,0.859334,3.170755,1.061161,0.859334,3.170755,0.743750,0.008161,3.437335,1.387447,-0.550621
